sample.id,input_handle,input_size,transcription
3046.120418.070353.0474,/3046.120418.070353.0474.wav,6309.08,tulo ka mga tindahan ang nangaugdaw sa sunog sa miaging gabii sa downtown area sa dakbayan sa sugbo.
3046.120418.070353.0475,/3046.120418.070353.0475.wav,2903.7,"nawawala ang ari, nguni't ang uri ay hindi."
3046.120418.070353.0476,/3046.120418.070353.0476.wav,2157.69,walang bahong hindi naamoy.
3046.120418.070353.0477,/3046.120418.070353.0477.wav,2552.77,"mahadlok ka sa buhi, dili sa patay."
3046.120418.070353.0478,/3046.120418.070353.0478.wav,4082.66,"magkulang ka sa imong ginikanan, ayaw lamang sa imong ugangan."
3046.120418.070353.0480,/3046.120418.070353.0480.wav,4957.76,"kun unsa ang hitaas sa bantugan, mao pud ang lagapuk kun madam-ag. "
3046.120418.070353.0481,/3046.120418.070353.0481.wav,1974.31,kung may hirap ay may ginhawa.
3046.120418.070353.0484,/3046.120418.070353.0484.wav,3243.63,walang lumura sa langit na di sa kanyang mukha nagbalik.
3046.120418.070353.0486,/3046.120418.070353.0486.wav,7426.44,"kahoy man nga gihumol sa tubig, sa kayo ayaw iduol; kun kini idap-ig sa init, mapugsan ug dukot."
3046.120418.070353.0487,/3046.120418.070353.0487.wav,5067.1,"ang kinabuhi maora'g ligid, usahay naa sa igbaw, usahay naa sa ubos."
3046.120418.070353.0488,/3046.120418.070353.0488.wav,3535.67,ayaw pagihap ug manok hangtud dili mapusa ang itlog.
3046.120418.070353.0489,/3046.120418.070353.0489.wav,4085.04,kung gaano kataas ang lipad gayon din ang lagapak pag bagsak.
3046.120418.070353.0491,/3046.120418.070353.0491.wav,3049.62,"kun unsa ang itanum, kadto pud ang anihun."
3046.120418.070353.0492,/3046.120418.070353.0492.wav,4009.05,"turan mo ang iyong kaibigan, sasabihin ko kung sino ikaw."
3046.120418.070353.0493,/3046.120418.070353.0493.wav,5642.88,"ako ang nagtanum, ang naglubok, ug naglung-ag, unya pagkaluto lain ang nikaon."
3046.120418.070353.0494,/3046.120418.070353.0494.wav,3345.65,ang mabigat ay gumagaan kapag pinagtulung-tulungan.
3046.120418.070353.0495,/3046.120418.070353.0495.wav,3226.35,"sa alaut binilanggo? wala nimo tan-awa,"
3046.120418.070353.0496,/3046.120418.070353.0496.wav,1048.76,binilanggo
3046.120418.070353.0497,/3046.120418.070353.0497.wav,3197.62,"nga dili pagkutluon... ikaw ba may kahasul,"
3046.120418.070353.0499,/3046.120418.070353.0499.wav,3045.4,"sa alaut binilanggo? wala nimo tan-awa,"
3046.120418.070353.0500,/3046.120418.070353.0500.wav,3499.23,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
3046.120418.070353.0502,/3046.120418.070353.0502.wav,3114.29,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
3046.120418.070353.0503,/3046.120418.070353.0503.wav,3150.28,"nga dili pagkutluon... ikaw ba may kahasul,"
3046.120418.070353.0504,/3046.120418.070353.0504.wav,1878.89,makakaladkad.
3046.120418.070353.0505,/3046.120418.070353.0505.wav,1457.74,makakaladkad.
3046.120418.070353.0506,/3046.120418.070353.0506.wav,2187.74,ang gamay mong matang masanagon -
3046.120418.070353.0507,/3046.120418.070353.0507.wav,3157.65,"ug dili, dili gayud mahulog, makadkad."
3046.120418.070353.0508,/3046.120418.070353.0508.wav,2198.21,nakita ko ang gamut nagalubid
3046.120418.070353.0509,/3046.120418.070353.0509.wav,2165.83,sa kasingkasing sa akong kalag -
3046.120418.070353.0510,/3046.120418.070353.0510.wav,2656.13,"modaku pa kanako, akong kaugalingon."
3046.120418.070353.0511,/3046.120418.070353.0511.wav,2212.86,ang gamay mong matang masanagon -
3046.120418.070353.0512,/3046.120418.070353.0512.wav,1629.26,maradjaw na adlaw. 
3046.120418.070353.0513,/3046.120418.070353.0513.wav,1742.88,mupanaw ko sa bayay. 
3046.120418.070353.0514,/3046.120418.070353.0514.wav,1626.4,mangita kog salida. 
3046.120418.070353.0515,/3046.120418.070353.0515.wav,1573.63,mulabang ko sa dan. 
3046.120418.070353.0516,/3046.120418.070353.0516.wav,1550.23,mulakaw ko sa balay. 
3046.120418.070353.0517,/3046.120418.070353.0517.wav,1517.53,mulabang ko sa dan. 
3046.120418.070353.0518,/3046.120418.070353.0518.wav,1789.96,silaw kaayo ang adlaw  
3046.120418.070353.0519,/3046.120418.070353.0519.wav,1784.25,kumakain ako ng mangga. 
3046.120418.070353.0520,/3046.120418.070353.0520.wav,3562.54,she had your dark suit in greasy wash water all year.
3046.120418.070353.0521,/3046.120418.070353.0521.wav,2918.01,don't ask me to carry an oily rag like that.
3046.120418.070353.0523,/3046.120418.070353.0523.wav,817.33,8
3046.120418.070353.0526,/3046.120418.070353.0526.wav,1196.35,49
3046.120418.070353.0527,/3046.120418.070353.0527.wav,1176.99,60
3046.120418.070353.0528,/3046.120418.070353.0528.wav,1399.46,68
3046.120418.070353.0529,/3046.120418.070353.0529.wav,1164.63,21
3046.120418.070353.0530,/3046.120418.070353.0530.wav,1358.1,46
3046.120418.070353.0532,/3046.120418.070353.0532.wav,1332.77,88
3046.120418.070353.0533,/3046.120418.070353.0533.wav,1342.36,51
3046.120418.070353.0534,/3046.120418.070353.0534.wav,1258.05,38
3046.120418.070353.0535,/3046.120418.070353.0535.wav,1108.37,31
3046.120418.070353.0538,/3046.120418.070353.0538.wav,33689.26,diin ang imong gipangandoy nga destinasyon? unsa ang mga butanga nga kahibalo kang makit-an nimo didto? 
3046.120418.070353.0539,/3046.120418.070353.0539.wav,44569.64,maghisgut ug usa ka lugar sa pilipinas nga marekomendar mo para sa mga turista. ilarawan ang tanang mahunahuna nimo hasta ang mga naagian mo didto. 
3046.120418.070353.0541,/3046.120418.070353.0541.wav,32033.16,unsa ang kanunay nimong buhaton kun aduna ka'y sakit? isugilon tanan nga mga posibleng buhaton nimo. 
3109.120203.022023.0004,/3109.120203.022023.0004.wav,2410.66,zamboanga international airport
3109.120203.022023.0005,/3109.120203.022023.0005.wav,3486.13,francisco bangoy international airport
3109.120203.022023.0007,/3109.120203.022023.0007.wav,1812.14,bancasi airport
3109.120203.022023.0008,/3109.120203.022023.0008.wav,1704.0,cotabato airport
3109.120203.022023.0009,/3109.120203.022023.0009.wav,2628.46,subic bay international airport
3109.120203.022023.0010,/3109.120203.022023.0010.wav,1486.1,roxas airport
3109.120203.022023.0012,/3109.120203.022023.0012.wav,2884.88,ninoy aquino international airport
3109.120203.022023.0013,/3109.120203.022023.0013.wav,1389.76,awang airport
3109.120203.022023.0015,/3109.120203.022023.0015.wav,1745.9,dumaguete airport
3109.120203.022023.0016,/3109.120203.022023.0016.wav,1765.79,tagbilaran airport
3109.120203.022023.0017,/3109.120203.022023.0017.wav,1769.87,san jose airport
3109.120203.022023.0018,/3109.120203.022023.0018.wav,2885.18,general santos international airport
3109.120203.022023.0019,/3109.120203.022023.0019.wav,1747.44,tagbilaran airport
3109.120203.022023.0020,/3109.120203.022023.0020.wav,1687.03,sibulan airport
3109.120203.022023.0021,/3109.120203.022023.0021.wav,1029.46,baba
3109.120203.022023.0022,/3109.120203.022023.0022.wav,1140.71,igut-igut
3109.120203.022023.0023,/3109.120203.022023.0023.wav,1026.92,apdu
3109.120203.022023.0024,/3109.120203.022023.0024.wav,1057.69,aping
3109.120203.022023.0025,/3109.120203.022023.0025.wav,1098.24,hawak
3109.120203.022023.0026,/3109.120203.022023.0026.wav,989.01,tikud
3109.120203.022023.0027,/3109.120203.022023.0027.wav,1124.52,bangas
3109.120203.022023.0028,/3109.120203.022023.0028.wav,1043.75,tungol
3109.120203.022023.0029,/3109.120203.022023.0029.wav,974.63,buhok
3109.120203.022023.0030,/3109.120203.022023.0030.wav,1140.19,agtang
3109.120203.022023.0031,/3109.120203.022023.0031.wav,1038.85,iluk
3109.120203.022023.0032,/3109.120203.022023.0032.wav,1205.27,lawas
3109.120203.022023.0033,/3109.120203.022023.0033.wav,1245.99,buul buul
3109.120203.022023.0034,/3109.120203.022023.0034.wav,958.74,panit
3109.120203.022023.0035,/3109.120203.022023.0035.wav,1217.01,tangkugo
3109.120203.022023.0036,/3109.120203.022023.0036.wav,972.2,pilok
3109.120203.022023.0037,/3109.120203.022023.0037.wav,905.54,tudlo
3109.120203.022023.0038,/3109.120203.022023.0038.wav,1054.99,gusok
3109.120203.022023.0039,/3109.120203.022023.0039.wav,1085.38,bugan
3109.120203.022023.0040,/3109.120203.022023.0040.wav,830.3,kamut
3109.120203.022023.0041,/3109.120203.022023.0041.wav,1067.17,nawong
3109.120203.022023.0042,/3109.120203.022023.0042.wav,1033.16,buko
3109.120203.022023.0043,/3109.120203.022023.0043.wav,1295.29,panglabaw
3109.120203.022023.0044,/3109.120203.022023.0044.wav,1370.73,antipolo
3109.120203.022023.0045,/3109.120203.022023.0045.wav,1002.66,tarlac
3109.120203.022023.0046,/3109.120203.022023.0046.wav,1384.77,olongapo
3109.120203.022023.0047,/3109.120203.022023.0047.wav,1411.46,mandaluyong
3109.120203.022023.0048,/3109.120203.022023.0048.wav,1133.54,davao
3109.120203.022023.0049,/3109.120203.022023.0049.wav,1075.45,tandag
3109.120203.022023.0050,/3109.120203.022023.0050.wav,1304.93,paranaque
3109.120203.022023.0051,/3109.120203.022023.0051.wav,1442.34,sta. mesa
3109.120203.022023.0052,/3109.120203.022023.0052.wav,1617.1,puerto princesa
3109.120203.022023.0053,/3109.120203.022023.0053.wav,905.18,tarlac
3109.120203.022023.0054,/3109.120203.022023.0054.wav,1380.48,quezon city
3109.120203.022023.0055,/3109.120203.022023.0055.wav,1405.76,lapu-lapu
3109.120203.022023.0056,/3109.120203.022023.0056.wav,1277.76,olongapo
3109.120203.022023.0057,/3109.120203.022023.0057.wav,1066.01,davao
3109.120203.022023.0058,/3109.120203.022023.0058.wav,1064.7,quiapo
3109.120203.022023.0059,/3109.120203.022023.0059.wav,1290.73,zamboanga
3109.120203.022023.0060,/3109.120203.022023.0060.wav,1468.01,nueva ecija
3109.120203.022023.0061,/3109.120203.022023.0061.wav,1130.32,didto
3109.120203.022023.0062,/3109.120203.022023.0062.wav,1116.4,ngadto
3109.120203.022023.0063,/3109.120203.022023.0063.wav,999.35,ako
3109.120203.022023.0064,/3109.120203.022023.0064.wav,1175.06,abuhon
3109.120203.022023.0065,/3109.120203.022023.0065.wav,1174.06,pughaw
3109.120203.022023.0066,/3109.120203.022023.0066.wav,1011.73,kahil
3109.120203.022023.0067,/3109.120203.022023.0067.wav,920.07,ngano
3109.120203.022023.0068,/3109.120203.022023.0068.wav,1026.1,itum
3109.120203.022023.0069,/3109.120203.022023.0069.wav,1198.89,berde
3109.120203.022023.0070,/3109.120203.022023.0070.wav,1035.99,berde
3109.120203.022023.0071,/3109.120203.022023.0071.wav,1020.69,dalag
3109.120203.022023.0072,/3109.120203.022023.0072.wav,1883.27,pughaw nga rosas
3109.120203.022023.0073,/3109.120203.022023.0073.wav,942.86,pila
3109.120203.022023.0074,/3109.120203.022023.0074.wav,988.05,ako
3109.120203.022023.0075,/3109.120203.022023.0075.wav,1301.07,chinabank
3109.120203.022023.0076,/3109.120203.022023.0076.wav,2360.0,manila broadcasting company
3109.120203.022023.0077,/3109.120203.022023.0077.wav,2293.66,union bank of the philippines
3109.120203.022023.0078,/3109.120203.022023.0078.wav,1783.77,san miguel brewery
3109.120203.022023.0079,/3109.120203.022023.0079.wav,1609.89,philex mining
3109.120203.022023.0080,/3109.120203.022023.0080.wav,1150.12,jollibee
3109.120203.022023.0081,/3109.120203.022023.0081.wav,3307.69,first philippine holdings corporation
3109.120203.022023.0082,/3109.120203.022023.0082.wav,1237.69,meralco
3109.120203.022023.0083,/3109.120203.022023.0083.wav,2835.47,metropolitan bank and trust company
3109.120203.022023.0084,/3109.120203.022023.0084.wav,1619.01,banco filipino
3109.120203.022023.0085,/3109.120203.022023.0085.wav,4212.73,international container terminal services inc.
3109.120203.022023.0087,/3109.120203.022023.0087.wav,4266.6,international container terminal services inc.
3109.120203.022023.0088,/3109.120203.022023.0088.wav,2288.3,philippine dealing exchange
3109.120203.022023.0089,/3109.120203.022023.0089.wav,2948.87,metropolitan bank and trust company
3109.120203.022023.0090,/3109.120203.022023.0090.wav,2610.37,abscbn corporation
3109.120203.022023.0091,/3109.120203.022023.0091.wav,2838.05,rizal commercial banking corporation
3109.120203.022023.0092,/3109.120203.022023.0092.wav,3305.15,rizal commercial banking corporation
3109.120203.022023.0093,/3109.120203.022023.0093.wav,1864.9,petron corporation
3109.120203.022023.0094,/3109.120203.022023.0094.wav,2351.27,philippine dealing exchange
3109.120203.022023.0095,/3109.120203.022023.0095.wav,4179.05,international container terminal services inc.
3109.120203.022023.0096,/3109.120203.022023.0096.wav,1554.59,alliance global
3109.120203.022023.0097,/3109.120203.022023.0097.wav,1886.65,buwad danggit
3109.120203.022023.0098,/3109.120203.022023.0098.wav,1212.73,bangus
3109.120203.022023.0099,/3109.120203.022023.0099.wav,1437.58,pinalag-tob
3109.120203.022023.0100,/3109.120203.022023.0100.wav,1526.08,sapin-sapin
3109.120203.022023.0101,/3109.120203.022023.0101.wav,902.86,toyo
3109.120203.022023.0102,/3109.120203.022023.0102.wav,1280.93,gihurno
3109.120203.022023.0103,/3109.120203.022023.0103.wav,1205.83,gisado
3109.120203.022023.0104,/3109.120203.022023.0104.wav,1562.61,la paz batchoy
3109.120203.022023.0105,/3109.120203.022023.0105.wav,1222.45,relyeno
3109.120203.022023.0106,/3109.120203.022023.0106.wav,1309.05,tustado
3109.120203.022023.0107,/3109.120203.022023.0107.wav,1308.92,inun-unan
3109.120203.022023.0108,/3109.120203.022023.0108.wav,1163.32,tapsilog
3109.120203.022023.0109,/3109.120203.022023.0109.wav,1070.59,tosino
3109.120203.022023.0110,/3109.120203.022023.0110.wav,1195.86,sinangag
3109.120203.022023.0111,/3109.120203.022023.0111.wav,1097.69,patis
3109.120203.022023.0112,/3109.120203.022023.0112.wav,1282.25,kaldereta
3109.120203.022023.0113,/3109.120203.022023.0113.wav,1339.85,i-adobo
3109.120203.022023.0114,/3109.120203.022023.0114.wav,1376.06,kilawunun
3109.120203.022023.0115,/3109.120203.022023.0115.wav,1429.55,sapin-sapin
3109.120203.022023.0116,/3109.120203.022023.0116.wav,1168.58,kinilaw
3109.120203.022023.0117,/3109.120203.022023.0117.wav,1772.5,keseyo nga puti
3109.120203.022023.0118,/3109.120203.022023.0118.wav,1562.05,buwad danggit
3109.120203.022023.0119,/3109.120203.022023.0119.wav,877.76,pangat
3109.120203.022023.0120,/3109.120203.022023.0120.wav,1301.41,ensemada
3109.120203.022023.0121,/3109.120203.022023.0121.wav,1307.08,lab-as
3109.120203.022023.0122,/3109.120203.022023.0122.wav,1289.8,halabos
3109.120203.022023.0123,/3109.120203.022023.0123.wav,1283.95,giputos
3109.120203.022023.0124,/3109.120203.022023.0124.wav,1971.96,city garden suites
3109.120203.022023.0126,/3109.120203.022023.0126.wav,2521.18,somerset olympia makati
3109.120203.022023.0128,/3109.120203.022023.0128.wav,1618.1,palm plaza hotel
3109.120203.022023.0129,/3109.120203.022023.0129.wav,3441.41,crimson beach resort and spa mactan island
3109.120203.022023.0130,/3109.120203.022023.0130.wav,2029.82,atrium hotel
3109.120203.022023.0131,/3109.120203.022023.0131.wav,2917.19,cebu parklane international hotel
3109.120203.022023.0132,/3109.120203.022023.0132.wav,1929.42,the malayan plaza hotel
3109.120203.022023.0133,/3109.120203.022023.0133.wav,1999.39,las palmas hotel
3109.120203.022023.0137,/3109.120203.022023.0137.wav,2729.73,the orchard cebu hotel and suites
3109.120203.022023.0138,/3109.120203.022023.0138.wav,1830.98,crown regency hotel
3109.120203.022023.0139,/3109.120203.022023.0139.wav,2704.38,the a.venue hotel suites
3109.120203.022023.0140,/3109.120203.022023.0140.wav,2719.76,intercontinental manila hotel
3109.120203.022023.0141,/3109.120203.022023.0141.wav,2559.78,somerset millennium makati
3109.120203.022023.0143,/3109.120203.022023.0143.wav,1813.36,boracay hills resort
3109.120203.022023.0144,/3109.120203.022023.0144.wav,2555.72,somerset olympia makati
3109.120203.022023.0145,/3109.120203.022023.0145.wav,2546.44,somerset salcedo makati
3109.120203.022023.0146,/3109.120203.022023.0146.wav,2732.02,intercontinental manila hotel
3109.120203.022023.0147,/3109.120203.022023.0147.wav,1418.26,kagikanan
3109.120203.022023.0148,/3109.120203.022023.0148.wav,1042.45,dodong
3109.120203.022023.0149,/3109.120203.022023.0149.wav,1171.32,puyo-puyo
3109.120203.022023.0150,/3109.120203.022023.0150.wav,1361.59,hinigugma
3109.120203.022023.0151,/3109.120203.022023.0151.wav,1327.56,igsoon 
3109.120203.022023.0152,/3109.120203.022023.0152.wav,1319.19,magkaluha
3109.120203.022023.0153,/3109.120203.022023.0153.wav,1143.18,inahan
3109.120203.022023.0154,/3109.120203.022023.0154.wav,1838.85,bayaw nga babaye
3109.120203.022023.0155,/3109.120203.022023.0155.wav,922.39,papa
3109.120203.022023.0156,/3109.120203.022023.0156.wav,1022.23,lolo
3109.120203.022023.0157,/3109.120203.022023.0157.wav,1161.12,kaaway
3109.120203.022023.0158,/3109.120203.022023.0158.wav,1046.72,inday
3109.120203.022023.0160,/3109.120203.022023.0160.wav,1058.26,kakiat
3109.120203.022023.0161,/3109.120203.022023.0161.wav,1063.18,kadula
3109.120203.022023.0162,/3109.120203.022023.0162.wav,1188.28,kaabay
3109.120203.022023.0163,/3109.120203.022023.0163.wav,930.03,igsu
3109.120203.022023.0164,/3109.120203.022023.0164.wav,1097.15,apohan
3109.120203.022023.0165,/3109.120203.022023.0165.wav,1487.37,pasonanca park
3109.120203.022023.0166,/3109.120203.022023.0166.wav,1650.07,manila cathedral
3109.120203.022023.0167,/3109.120203.022023.0167.wav,2233.45,university of the philippines
3109.120203.022023.0168,/3109.120203.022023.0168.wav,2416.54,heritage city of vigan
3109.120203.022023.0169,/3109.120203.022023.0169.wav,2249.17,talon ng maria cristina
3109.120203.022023.0170,/3109.120203.022023.0170.wav,1422.05,eastwood city
3109.120203.022023.0171,/3109.120203.022023.0171.wav,1711.55,isla ng corregidor
3109.120203.022023.0172,/3109.120203.022023.0172.wav,1771.82,tagaytay highlands
3109.120203.022023.0173,/3109.120203.022023.0173.wav,1751.8,isla ng corregidor
3109.120203.022023.0174,/3109.120203.022023.0174.wav,1437.6,punta fuego
3109.120203.022023.0175,/3109.120203.022023.0175.wav,1074.47,simbahan ng san sebastian
3109.120203.022023.0176,/3109.120203.022023.0176.wav,1070.21,dilao
3109.120203.022023.0178,/3109.120203.022023.0178.wav,1861.41,pinaglabanan shrine
3109.120203.022023.0179,/3109.120203.022023.0179.wav,2282.3,marcela de agoncillo
3109.120203.022023.0180,/3109.120203.022023.0180.wav,1103.57,greenbelt
3109.120203.022023.0181,/3109.120203.022023.0181.wav,1412.16,up diliman
3109.120203.022023.0182,/3109.120203.022023.0182.wav,1442.82,burnham park
3109.120203.022023.0183,/3109.120203.022023.0183.wav,1424.77,el nido resort
3109.120203.022023.0184,/3109.120203.022023.0184.wav,2472.25, igo   igo  
3109.120203.022023.0186,/3109.120203.022023.0186.wav,2149.1, wala   wala  
3109.120203.022023.0187,/3109.120203.022023.0187.wav,2769.39, uban   uban  
3109.120203.022023.0188,/3109.120203.022023.0188.wav,1816.4, igo   igo  
3109.120203.022023.0189,/3109.120203.022023.0189.wav,2403.43, tudlo   tudlo  
3109.120203.022023.0190,/3109.120203.022023.0190.wav,2545.08, agi   agi  
3109.120203.022023.0191,/3109.120203.022023.0191.wav,2953.32, bahin   bahin  
3109.120203.022023.0192,/3109.120203.022023.0192.wav,2410.03, tungod   tungod  
3109.120203.022023.0193,/3109.120203.022023.0193.wav,2164.63, uban   uban  
3109.120203.022023.0194,/3109.120203.022023.0194.wav,2119.53, agi   agi  
3109.120203.022023.0195,/3109.120203.022023.0195.wav,2309.05, tungod   tungod  
3109.120203.022023.0196,/3109.120203.022023.0196.wav,2205.18, butang   butang  
